lane,group,feature,state,side,horizon_bars,n,recent_n,recent_1000_mean,full_5000_mean,weighted_5000_mean,weighted_effective_n,block_bootstrap_p,symbols_used,positive_symbol_fraction,cluster_count,positive_cluster_fraction,stop_atr_mult,preliminary_pass,plateau_start,plateau_end,plateau_width,audit_pass,blockers
hip3,xyz_fx_c0,feat_ret_10,2,SHORT,35,3019,611,-0.0028585622,-0.0029472365,-0.0029260840,1730.49,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_strength_20,2,LONG,35,3033,664,-0.0037399442,-0.0033353941,-0.0035714125,1694.36,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_strength_20,2,SHORT,35,3033,664,-0.0023244255,-0.0028673667,-0.0026251243,1694.36,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_10,2,LONG,35,2974,610,-0.0033735239,-0.0033641455,-0.0034149094,1717.58,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_10,2,SHORT,35,2974,610,-0.0027578919,-0.0029076549,-0.0028526294,1717.58,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_realized_vol_20,2,LONG,35,2189,419,-0.0044544768,-0.0035115538,-0.0040489703,1229.63,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_realized_vol_20,2,SHORT,35,2189,419,-0.0015129895,-0.0027371885,-0.0021925344,1229.63,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_atr_norm_ext,2,LONG,35,3250,663,-0.0034952025,-0.0034408646,-0.0034595626,1852.97,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_atr_norm_ext,2,SHORT,35,3250,663,-0.0028642853,-0.0029126795,-0.0029347644,1852.97,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_50,2,LONG,35,2846,617,-0.0039137452,-0.0034968814,-0.0036547937,1627.07,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_50,2,SHORT,35,2846,617,-0.0025657603,-0.0027681698,-0.0027431455,1627.07,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_20,2,LONG,35,2905,603,-0.0037018431,-0.0035117960,-0.0035937451,1679.14,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_20,2,SHORT,35,2905,603,-0.0027040018,-0.0027899530,-0.0028007434,1679.14,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_20,2,LONG,35,2950,627,-0.0036122318,-0.0034852360,-0.0035517381,1686.16,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_20,2,SHORT,35,2950,627,-0.0026990338,-0.0028096804,-0.0027987739,1686.16,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_slope_20,2,LONG,35,2925,601,-0.0038451076,-0.0035115464,-0.0036463280,1662.48,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_slope_20,2,SHORT,35,2925,601,-0.0025461610,-0.0027743791,-0.0027350910,1662.48,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_50,2,LONG,36,2846,617,-0.0039335615,-0.0035164891,-0.0036706700,1627.07,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_50,2,SHORT,36,2846,617,-0.0025591962,-0.0027635135,-0.0027384689,1627.07,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_strength_20,2,LONG,36,3033,664,-0.0037398459,-0.0033323119,-0.0035681140,1694.36,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_strength_20,2,SHORT,36,3033,664,-0.0023145265,-0.0028702099,-0.0026199216,1694.36,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_slope_20,0,LONG,36,3005,612,-0.0035436091,-0.0030315139,-0.0033511604,1754.03,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_slope_20,0,SHORT,36,3005,612,-0.0021027005,-0.0029746268,-0.0025459469,1754.03,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_slope_20,2,LONG,36,2925,601,-0.0038801174,-0.0035308684,-0.0036710143,1662.48,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_slope_20,2,SHORT,36,2925,601,-0.0025498311,-0.0027744034,-0.0027362068,1662.48,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_1,2,LONG,36,3063,609,-0.0035383756,-0.0033595767,-0.0034649395,1773.81,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_1,2,SHORT,36,3063,609,-0.0025679184,-0.0028763488,-0.0027435140,1773.81,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_20,2,LONG,36,2905,603,-0.0037286929,-0.0035333577,-0.0036143678,1679.14,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_20,2,SHORT,36,2905,603,-0.0027030535,-0.0027835320,-0.0027965884,1679.14,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_strength_20,1,LONG,36,3189,639,-0.0034646666,-0.0032705980,-0.0033901388,1833.52,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_strength_20,1,SHORT,36,3189,639,-0.0026483354,-0.0029589793,-0.0027979327,1833.52,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_20,2,LONG,36,2950,627,-0.0036457904,-0.0034994318,-0.0035745238,1686.16,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_20,2,SHORT,36,2950,627,-0.0026899558,-0.0028140207,-0.0027945742,1686.16,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_3,2,LONG,36,3003,619,-0.0033976717,-0.0033069093,-0.0033775212,1752.31,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_3,2,SHORT,36,3003,619,-0.0027200179,-0.0029550917,-0.0028639175,1752.31,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_realized_vol_20,0,LONG,36,4449,978,-0.0029206810,-0.0032713852,-0.0031075381,2600.30,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_realized_vol_20,0,SHORT,36,4449,978,-0.0029487732,-0.0031461907,-0.0030455552,2600.30,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_10,2,LONG,36,2974,610,-0.0033977729,-0.0033810907,-0.0034373340,1717.58,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_10,2,SHORT,36,2974,610,-0.0027609545,-0.0029247480,-0.0028608152,1717.58,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_20,0,LONG,36,2989,627,-0.0033969022,-0.0029174574,-0.0032355939,1749.55,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_20,0,SHORT,36,2989,627,-0.0022556681,-0.0030654982,-0.0026538504,1749.55,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_50,0,LONG,36,2921,624,-0.0034579547,-0.0029262773,-0.0032944382,1665.39,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_50,0,SHORT,36,2921,624,-0.0021186600,-0.0030218677,-0.0025609188,1665.39,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_atr_norm_ext,2,LONG,36,3250,663,-0.0035206305,-0.0034536292,-0.0034754479,1852.97,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_atr_norm_ext,2,SHORT,36,3250,663,-0.0028590814,-0.0029160533,-0.0029337616,1852.97,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_20,0,LONG,36,2989,627,-0.0033969022,-0.0029174574,-0.0032355939,1749.55,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_20,0,SHORT,36,2989,627,-0.0022556681,-0.0030654982,-0.0026538504,1749.55,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_5,2,LONG,36,3000,622,-0.0033108124,-0.0033156808,-0.0033533194,1742.90,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_5,2,SHORT,36,3000,622,-0.0029091554,-0.0029971337,-0.0029628193,1742.90,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_vol_regime,2,LONG,36,3271,552,-0.0041137824,-0.0031509140,-0.0035926340,1887.85,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_vol_regime,2,SHORT,36,3271,552,-0.0018147483,-0.0029157563,-0.0025474902,1887.85,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_20,0,LONG,36,2982,607,-0.0036529471,-0.0029983066,-0.0033508677,1727.75,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_20,0,SHORT,36,2982,607,-0.0021211337,-0.0030369762,-0.0026077123,1727.75,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_10,2,LONG,36,3019,611,-0.0034728711,-0.0033602269,-0.0034382745,1730.49,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_10,2,SHORT,36,3019,611,-0.0028238323,-0.0029502591,-0.0029147510,1730.49,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_5,1,LONG,36,3461,684,-0.0031953142,-0.0032337225,-0.0031680093,1992.32,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_5,1,SHORT,36,3461,684,-0.0027665016,-0.0031212299,-0.0029988660,1992.32,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_atr_norm_ext,0,LONG,36,3169,655,-0.0034279280,-0.0029997827,-0.0032592278,1829.01,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_atr_norm_ext,0,SHORT,36,3169,655,-0.0023392192,-0.0030785335,-0.0027079255,1829.01,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_50,0,LONG,36,2921,624,-0.0034579547,-0.0029262773,-0.0032944382,1665.39,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_50,0,SHORT,36,2921,624,-0.0021186600,-0.0030218677,-0.0025609188,1665.39,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_vol_regime,1,LONG,36,2958,669,-0.0031080716,-0.0032751949,-0.0031444845,1802.12,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_vol_regime,1,SHORT,36,2958,669,-0.0031460616,-0.0029411925,-0.0030207457,1802.12,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_atr_norm_ext,0,LONG,36,3169,655,-0.0034279280,-0.0029997827,-0.0032592278,1829.01,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_atr_norm_ext,0,SHORT,36,3169,655,-0.0023392192,-0.0030785335,-0.0027079255,1829.01,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_10,1,LONG,36,3537,728,-0.0030653990,-0.0031847480,-0.0030941032,2058.34,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_10,1,SHORT,36,3537,728,-0.0028935667,-0.0031888718,-0.0030858137,2058.34,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_realized_vol_20,1,LONG,36,2852,531,-0.0033962261,-0.0028146013,-0.0029722749,1676.04,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_realized_vol_20,1,SHORT,36,2852,531,-0.0031155465,-0.0032204508,-0.0032727588,1676.04,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_20,0,LONG,36,2982,607,-0.0036529471,-0.0029983066,-0.0033508677,1727.75,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_20,0,SHORT,36,2982,607,-0.0021211337,-0.0030369762,-0.0026077123,1727.75,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_strength_20,0,LONG,36,3270,625,-0.0029404929,-0.0029918669,-0.0029129616,1979.20,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_strength_20,0,SHORT,36,3270,625,-0.0030916126,-0.0033776989,-0.0033137354,1979.20,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_slope_20,1,LONG,36,3562,715,-0.0028452425,-0.0030552370,-0.0029009117,2087.49,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_trend_slope_20,1,SHORT,36,3562,715,-0.0032756483,-0.0034061548,-0.0033929560,2087.49,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_10,0,LONG,36,2954,589,-0.0037036553,-0.0030328391,-0.0033412394,1717.94,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ret_10,0,SHORT,36,2954,589,-0.0022572355,-0.0030673640,-0.0027326324,1717.94,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
hip3,xyz_fx_c0,feat_ext_vs_ma_10,1,LONG,36,3517,709,-0.0030642439,-0.0031315581,-0.0030510565,2035.61,1.000000,2,0.000000,0,0.000000,3.500000,False,,,0,False,"selection_holdout_not_complete,funding_not_modeled,slippage_not_modeled,point_in_time_universe_incomplete,historical_oracle_quality_missing,calendar_model_missing,cost_model_provisional"
